Wall Time,Step,Accuracy,Zone,Run
1550126801,44106,0.894500017,europe-west1-b,3
1550126879,48114,0.895299971,europe-west1-b,3
1550127016,52120,0.896399975,europe-west1-b,3
1550127154,56127,0.898100019,europe-west1-b,3
1550127231,60135,0.896399975,europe-west1-b,3
1550127369,64012,0.897800028,europe-west1-b,3
1550155247,0,0.100599997,europe-west1-b,4
1550155385,4025,0.323199987,europe-west1-b,4
1550155522,8036,0.510900021,europe-west1-b,4
1550155660,12039,0.697600007,europe-west1-b,4
1550155738,16045,0.774200022,europe-west1-b,4
1550155876,20370,0.841400027,europe-west1-b,4
1550155954,24061,0.752499998,europe-west1-b,4
1550156091,28073,0.812699974,europe-west1-b,4
1550156227,32079,0.894800007,europe-west1-b,4
1550156304,36082,0.907599986,europe-west1-b,4
1550156441,40099,0.909699976,europe-west1-b,4
1550156520,44111,0.908800006,europe-west1-b,4
1550156658,48118,0.9102,europe-west1-b,4
1550156794,52128,0.911800027,europe-west1-b,4
1550156872,56133,0.90990001,europe-west1-b,4
1550157009,60142,0.91109997,europe-west1-b,4
1550157087,64011,0.909200013,europe-west1-b,4
1550163034,0,0.100000001,europe-west1-b,5
1550163171,4025,0.374300003,europe-west1-b,5
1550163309,8033,0.520399988,europe-west1-b,5
1550163385,12038,0.672999978,europe-west1-b,5
1550163524,16051,0.753199995,europe-west1-b,5
1550163662,20061,0.775099993,europe-west1-b,5
1550163740,24063,0.730300009,europe-west1-b,5
1550163877,28067,0.826600015,europe-west1-b,5
1550163955,32070,0.870599985,europe-west1-b,5
1550164092,36081,0.8829,europe-west1-b,5
1550164230,40090,0.883599997,europe-west1-b,5
1550164306,44102,0.883300006,europe-west1-b,5
1550164445,48113,0.8847,europe-west1-b,5
1550164522,52120,0.886399984,europe-west1-b,5
1550164661,56129,0.885900021,europe-west1-b,5
1550164738,60138,0.88410002,europe-west1-b,5
1550164876,64011,0.884000003,europe-west1-b,5
1550165623,0,0.100000001,europe-west1-b,6
1550165760,4026,0.39320001,europe-west1-b,6
1550165898,8033,0.560800016,europe-west1-b,6
1550165975,12042,0.713699996,europe-west1-b,6
1550166112,16053,0.75819999,europe-west1-b,6
1550166251,20056,0.800700009,europe-west1-b,6
1550166328,24060,0.790300012,europe-west1-b,6
1550166465,28067,0.788999975,europe-west1-b,6
1550166542,32077,0.891600013,europe-west1-b,6
1550166680,36087,0.902199984,europe-west1-b,6
1550166817,40091,0.90170002,europe-west1-b,6
1550166895,44100,0.901300013,europe-west1-b,6
1550167033,48111,0.903599977,europe-west1-b,6
1550167110,52117,0.902100027,europe-west1-b,6
1550167248,56125,0.903100014,europe-west1-b,6
1550167386,60130,0.903999984,europe-west1-b,6
1550167464,64011,0.903299987,europe-west1-b,6
